POINT_X,POINT_Y,RASTERVALU
-97.48802444,33.44173233,36.73455811
-97.31814222,33.44173233,37.25867462
-97.14826001,33.44173233,37.67287445
-96.97837779,33.44173233,38.02597046
-96.80849557,33.44173233,38.54473877
-96.63861336,33.44173233,38.90271378
-96.46873114,33.44173233,39.2518959
-96.29884892,33.44173233,39.59406662
-96.12896671,33.44173233,39.96374893
-95.95908449,33.44173233,40.67304611
-95.78920227,33.44173233,41.30490494
-95.61932006,33.44173233,42.08775711
-95.44943784,33.44173233,43.3013382
-95.27955562,33.44173233,44.31991196
-95.10967341,33.44173233,45.92312241
-94.93979119,33.44173233,46.93445587
-94.76990897,33.44173233,47.80841446
-94.60002676,33.44173233,48.48258972
-94.43014454,33.44173233,48.92284775
-94.26026232,33.44173233,49.12621307
-94.09038011,33.44173233,49.31271362
-93.92049789,33.44173233,49.03144073
-93.75061567,33.44173233,48.8706131
-93.58073346,33.44173233,48.43435287
-93.41085124,33.44173233,47.94117355
-93.24096902,33.44173233,46.02337646
-93.07108681,33.44173233,45.33471298
-92.90120459,33.44173233,44.66332626
-92.73132237,33.44173233,42.28410721
-92.56144016,33.44173233,41.38103867
-92.39155794,33.44173233,39.97158813
-92.22167572,33.44173233,39.27061844
-92.05179351,33.44173233,38.64661789
-91.88191129,33.44173233,38.08964539
-91.71202907,33.44173233,37.58721161
-91.54214686,33.44173233,36.90391541
-91.37226464,33.44173233,36.4711113
-91.20238242,33.44173233,35.1344986
-91.03250021,33.44173233,33.77390671
-90.86261799,33.44173233,33.46986008
-90.69273577,33.44173233,32.80731583
-90.52285356,33.44173233,32.17664719
-90.35297134,33.44173233,29.36047173
-90.18308912,33.44173233,28.2941227
-90.01320691,33.44173233,26.95448494
-89.84332469,33.44173233,24.25098038
-89.67344247,33.44173233,22.31036186
-89.50356026,33.44173233,20.19254684
-89.33367804,33.44173233,18.04207802
-89.16379582,33.44173233,16.07687759
-88.99391361,33.44173233,14.58566761
-88.82403139,33.44173233,13.72751904
-88.65414917,33.44173233,14.33340359
-88.48426696,33.44173233,15.80779552
-88.31438474,33.44173233,17.43661499
-88.14450252,33.44173233,19.20015526
-87.97462031,33.44173233,20.43549919
-87.80473809,33.44173233,20.00195694
-87.63485587,33.44173233,19.02894783
-87.46497366,33.44173233,17.05693245
-87.29509144,33.44173233,16.30707741
-87.12520922,33.44173233,21.22343636
-86.95532701,33.44173233,26.08668709
-86.78544479,33.44173233,30.01787758
-86.61556257,33.44173233,32.99002457
-86.44568036,33.44173233,35.23552322
-86.27579814,33.44173233,37.24555969
-86.10591592,33.44173233,37.78377914
-85.93603371,33.44173233,37.7481308
-85.76615149,33.44173233,37.5069046
-85.59626927,33.44173233,36.3339386
-85.42638706,33.44173233,33.10621262
-85.25650484,33.44173233,32.0555191
-85.08662262,33.44173233,31.00603104
-84.91674041,33.44173233,29.71784592
-84.74685819,33.44173233,28.32082748
-84.57697597,33.44173233,26.94850159
-84.40709376,33.44173233,26.66871071
-84.23721154,33.44173233,26.7759285
-84.06732932,33.44173233,26.94749451
-83.89744711,33.44173233,27.17501068
-83.72756489,33.44173233,27.46660423
-83.55768267,33.44173233,27.92305374
-83.38780046,33.44173233,27.73519897
-83.21791824,33.44173233,28.47921562
-83.04803602,33.44173233,29.11719131
-82.87815381,33.44173233,29.7293644
-82.70827159,33.44173233,30.53502464
-82.53838937,33.44173233,30.97511101
-82.36850716,33.44173233,31.33525467
-82.19862494,33.44173233,31.62276459
-82.02874272,33.44173233,31.84905624
-81.85886051,33.44173233,32.10008621
-81.68897829,33.44173233,32.13274765
-81.51909607,33.44173233,32.62226486
-81.34921386,33.44173233,32.71669006
-81.17933164,33.44173233,31.77846336
-81.00944943,33.44173233,35.54676437
-80.83956721,33.44173233,35.57889175
-80.66968499,33.44173233,35.61032867
-80.49980278,33.44173233,35.6414032
-80.32992056,33.44173233,35.67214966
-80.16003834,33.44173233,35.71725845
-79.99015613,33.44173233,35.74629211
-79.82027391,33.44173233,35.77419662
-79.65039169,33.44173233,35.80076981
-79.48050948,33.44173233,35.8258667
-79.31062726,33.44173233,35.8494072
-100.7157866,33.27185011,35.93886948
-100.5459043,33.27185011,35.65909958
-100.3760221,33.27185011,35.20188904
-100.2061399,33.27185011,34.876194
-100.0362577,33.27185011,34.539608
-99.86637547,33.27185011,34.19986725
-99.69649325,33.27185011,33.86756897
-99.52661104,33.27185011,33.41388321
-99.35672882,33.27185011,33.16643143
-99.1868466,33.27185011,32.98556519
-99.01696439,33.27185011,32.890625
-98.84708217,33.27185011,32.89808655
-98.67719995,33.27185011,33.01831436
-98.50731774,33.27185011,33.40893173
-98.33743552,33.27185011,33.78853989
-98.1675533,33.27185011,34.21491623
-97.99767109,33.27185011,34.75206375
-97.82778887,33.27185011,35.24661255
-97.65790666,33.27185011,36.88840103
-97.48802444,33.27185011,36.93884277
-97.31814222,33.27185011,36.16829681
-97.14826001,33.27185011,36.11518097
-96.97837779,33.27185011,36.00687027
-96.80849557,33.27185011,36.06184769
-96.63861336,33.27185011,36.41540146
-96.46873114,33.27185011,37.01062393
-96.29884892,33.27185011,37.74585724
-96.12896671,33.27185011,38.5459404
-95.95908449,33.27185011,39.85042953
-95.78920227,33.27185011,40.8327713
-95.61932006,33.27185011,42.19841003
-95.44943784,33.27185011,43.41909409
-95.27955562,33.27185011,44.73427963
-95.10967341,33.27185011,46.75041199
-94.93979119,33.27185011,47.98948669
-94.76990897,33.27185011,49.02876663
-94.60002676,33.27185011,49.79248428
-94.43014454,33.27185011,50.24580383
-94.26026232,33.27185011,50.54561615
-94.09038011,33.27185011,50.28752899
-93.92049789,33.27185011,49.88481522
-93.75061567,33.27185011,49.34601212
-93.58073346,33.27185011,48.70743561
-93.41085124,33.27185011,47.56951904
-93.24096902,33.27185011,46.33151627
-93.07108681,33.27185011,45.51128387
-92.90120459,33.27185011,44.7229538
-92.73132237,33.27185011,42.40522003
-92.56144016,33.27185011,41.44344711
-92.39155794,33.27185011,40.00510788
-92.22167572,33.27185011,39.29726791
-92.05179351,33.27185011,38.68554688
-91.88191129,33.27185011,38.15816116
-91.71202907,33.27185011,37.70126343
-91.54214686,33.27185011,37.11471558
-91.37226464,33.27185011,36.04495621
-91.20238242,33.27185011,35.71540451
-91.03250021,33.27185011,35.37968063
-90.86261799,33.27185011,34.29866791
-90.69273577,33.27185011,32.17910385
-90.52285356,33.27185011,31.68450546
-90.35297134,33.27185011,30.9902153
-90.18308912,33.27185011,30.03887177
-90.01320691,33.27185011,28.82261086
-89.84332469,33.27185011,26.26660728
-89.67344247,33.27185011,24.12977219
-89.50356026,33.27185011,21.77977562
-89.33367804,33.27185011,19.38660622
-89.16379582,33.27185011,17.19548416
-88.99391361,33.27185011,15.50361919
-88.82403139,33.27185011,14.5958004
-88.65414917,33.27185011,15.15844536
-88.48426696,33.27185011,16.47694588
-88.31438474,33.27185011,18.14372444
-88.14450252,33.27185011,19.23846436
-87.97462031,33.27185011,20.38117409
-87.80473809,33.27185011,20.11752892
-87.63485587,33.27185011,19.5293293
-87.46497366,33.27185011,18.41899872
-87.29509144,33.27185011,18.2301178
-87.12520922,33.27185011,22.12920952
-86.95532701,33.27185011,25.79955482
-86.78544479,33.27185011,29.11404228
-86.61556257,33.27185011,31.70608521
-86.44568036,33.27185011,33.64411545
-86.27579814,33.27185011,35.47294617
-86.10591592,33.27185011,37.32461548
-85.93603371,33.27185011,36.92886734
-85.76615149,33.27185011,35.72730255
-85.59626927,33.27185011,34.50793839
-85.42638706,33.27185011,32.93680573
-85.25650484,33.27185011,32.09508514
-85.08662262,33.27185011,31.74169731
-84.91674041,33.27185011,30.80309868
-84.74685819,33.27185011,29.65666199
-84.57697597,33.27185011,28.21402168
-84.40709376,33.27185011,27.72986221
-84.23721154,33.27185011,27.53105927
-84.06732932,33.27185011,27.46973801
-83.89744711,33.27185011,27.69215393
-83.72756489,33.27185011,27.29445839
-83.55768267,33.27185011,27.70646095
-83.38780046,33.27185011,28.05090714
-83.21791824,33.27185011,28.4302063
-83.04803602,33.27185011,29.04258919
-82.87815381,33.27185011,29.5204258
-82.70827159,33.27185011,30.17925262
-82.53838937,33.27185011,30.56164932
-82.36850716,33.27185011,30.89255714
-82.19862494,33.27185011,31.17271233
-82.02874272,33.27185011,31.40621948
-81.85886051,33.27185011,31.68162727
-81.68897829,33.27185011,31.82380295
-81.51909607,33.27185011,32.25261307
-81.34921386,33.27185011,32.36766052
-81.17933164,33.27185011,32.46177292
-81.00944943,33.27185011,33.91350174
-80.83956721,33.27185011,35.49818039
-80.66968499,33.27185011,35.53810883
-80.49980278,33.27185011,35.57546997
-80.32992056,33.27185011,35.61078262
-80.16003834,33.27185011,35.66047287
-79.99015613,33.27185011,35.69156647
-79.82027391,33.27185011,35.72105408
-79.65039169,33.27185011,35.74892044
-79.48050948,33.27185011,35.77515793
-79.31062726,33.27185011,35.79976654
-100.7157866,33.10196789,36.81152344
-100.5459043,33.10196789,36.57725143
-100.3760221,33.10196789,36.19080353
-100.2061399,33.10196789,35.91337585
-100.0362577,33.10196789,35.62516785
-99.86637547,33.10196789,35.3328476
-99.69649325,33.10196789,35.04543304
-99.52661104,33.10196789,34.64907837
-99.35672882,33.10196789,34.42826462
-99.1868466,33.10196789,34.25963593
-99.01696439,33.10196789,34.15731049
-98.84708217,33.10196789,34.13237762
-98.67719995,33.10196789,34.19047546
-98.50731774,33.10196789,34.42615891
-98.33743552,33.10196789,34.66183472
-98.1675533,33.10196789,34.93105316
-97.99767109,33.10196789,36.69283295
-97.82778887,33.10196789,36.76980972
-97.65790666,33.10196789,36.70685959
-97.48802444,33.10196789,36.52785873
-97.31814222,33.10196789,36.18434143
-97.14826001,33.10196789,35.72625351
-96.97837779,33.10196789,35.27610397
-96.80849557,33.10196789,35.03785324
-96.63861336,33.10196789,35.39341736
-96.46873114,33.10196789,36.14247131
-96.29884892,33.10196789,37.13567734
-96.12896671,33.10196789,38.23942184
-95.95908449,33.10196789,39.99224091
-95.78920227,33.10196789,41.23681259
-95.61932006,33.10196789,42.10096359
-95.44943784,33.10196789,43.50905228
-95.27955562,33.10196789,45.00231934
-95.10967341,33.10196789,47.25630188
-94.93979119,33.10196789,48.6199379
-94.76990897,33.10196789,49.74449158
-94.60002676,33.10196789,50.54878616
-94.43014454,33.10196789,50.99957275
-94.26026232,33.10196789,51.18125534
-94.09038011,33.10196789,50.83930969
-93.92049789,33.10196789,50.36115265
-93.75061567,33.10196789,49.73791885
-93.58073346,33.10196789,48.70836639
-93.41085124,33.10196789,47.825737
-93.24096902,33.10196789,46.45154953
-93.07108681,33.10196789,45.54901505
-92.90120459,33.10196789,44.68778992
-92.73132237,33.10196789,42.4048996
-92.56144016,33.10196789,41.41255951
-92.39155794,33.10196789,39.96797562
-92.22167572,33.10196789,39.26502609
-92.05179351,33.10196789,38.67058182
-91.88191129,33.10196789,38.17177963
-91.71202907,33.10196789,37.75417328
-91.54214686,33.10196789,36.62086487
-91.37226464,33.10196789,36.34721375
-91.20238242,33.10196789,36.10187531
-91.03250021,33.10196789,35.86499023
-90.86261799,33.10196789,34.73830032
-90.69273577,33.10196789,33.19047165
-90.52285356,33.10196789,33.07009506
-90.35297134,33.10196789,32.52737808
-90.18308912,33.10196789,31.73085213
-90.01320691,33.10196789,30.61009789
-89.84332469,33.10196789,28.19669914
-89.67344247,33.10196789,25.93383026
-89.50356026,33.10196789,23.59934425
-89.33367804,33.10196789,21.1961956
-89.16379582,33.10196789,19.00136185
-88.99391361,33.10196789,17.33530045
-88.82403139,33.10196789,16.31562424
-88.65414917,33.10196789,16.71883392
-88.48426696,33.10196789,17.66032219
-88.31438474,33.10196789,19.00334358
-88.14450252,33.10196789,20.14809036
-87.97462031,33.10196789,21.24949074
-87.80473809,33.10196789,21.24280548
-87.63485587,33.10196789,20.804842
-87.46497366,33.10196789,20.38959694
-87.29509144,33.10196789,20.63107681
-87.12520922,33.10196789,24.18098831
-86.95532701,33.10196789,26.82327271
-86.78544479,33.10196789,29.32253838
-86.61556257,33.10196789,31.3579216
-86.44568036,33.10196789,32.30621338
-86.27579814,33.10196789,34.42138672
-86.10591592,33.10196789,34.84764862
-85.93603371,33.10196789,34.83843994
-85.76615149,33.10196789,34.83504105
-85.59626927,33.10196789,33.72472382
-85.42638706,33.10196789,32.32818985
-85.25650484,33.10196789,32.13789749
-85.08662262,33.10196789,31.93440437
-84.91674041,33.10196789,31.3463192
-84.74685819,33.10196789,30.42661285
-84.57697597,33.10196789,29.1090374
-84.40709376,33.10196789,28.5422554
-84.23721154,33.10196789,28.21578026
-84.06732932,33.10196789,28.17568588
-83.89744711,33.10196789,27.61608124
-83.72756489,33.10196789,27.75574112
-83.55768267,33.10196789,28.07741547
-83.38780046,33.10196789,28.34649467
-83.21791824,33.10196789,28.64272308
-83.04803602,33.10196789,28.95130157
-82.87815381,33.10196789,29.51042175
-82.70827159,33.10196789,30.07330704
-82.53838937,33.10196789,30.40990829
-82.36850716,33.10196789,30.70920181
-82.19862494,33.10196789,30.96988297
-82.02874272,33.10196789,31.19331551
-81.85886051,33.10196789,31.46529579
-81.68897829,33.10196789,31.60980415
-81.51909607,33.10196789,31.72890472
-81.34921386,33.10196789,32.1662178
-81.17933164,33.10196789,32.26818466
-81.00944943,33.10196789,32.38810349
-80.83956721,33.10196789,33.8128891
-80.66968499,33.10196789,33.77233505
-80.49980278,33.10196789,35.5265274
-80.32992056,33.10196789,35.56544113
-100.7157866,32.93208568,37.71591949
-100.5459043,32.93208568,37.52920151
-100.3760221,32.93208568,37.21531296
-100.2061399,32.93208568,36.98596573
-100.0362577,32.93208568,36.74434662
-99.86637547,32.93208568,36.49559784
-99.69649325,32.93208568,36.24674225
-99.52661104,32.93208568,35.89305496
-99.35672882,32.93208568,35.68579102
-99.1868466,32.93208568,35.51434326
-99.01696439,32.93208568,35.38881683
-98.84708217,32.93208568,35.31661224
-98.67719995,32.93208568,35.30064774
-98.50731774,32.93208568,35.37321091
-98.33743552,32.93208568,35.46793365
-98.1675533,32.93208568,35.57551956
-97.99767109,32.93208568,37.08715057
-97.82778887,32.93208568,36.95072174
-97.65790666,32.93208568,36.62248993
-97.48802444,32.93208568,36.23965073
-97.31814222,32.93208568,35.74216843
-97.14826001,32.93208568,35.14888
-96.97837779,32.93208568,34.5904274
-96.80849557,32.93208568,34.24674606
-96.63861336,32.93208568,34.57356262
-96.46873114,32.93208568,35.3418045
-96.29884892,32.93208568,36.41183853
-96.12896671,32.93208568,37.64062119
-95.95908449,32.93208568,39.62572479
-95.78920227,32.93208568,41.03010941
-95.61932006,32.93208568,42.0272522
-95.44943784,32.93208568,43.58193588
-95.27955562,32.93208568,45.21016693
-95.10967341,32.93208568,47.63352585
-94.93979119,32.93208568,49.07955551
-94.76990897,32.93208568,50.25684738
-94.60002676,32.93208568,51.08320236
-94.43014454,32.93208568,51.55872726
-94.26026232,32.93208568,51.63121414
-94.09038011,32.93208568,51.22699738
-93.92049789,32.93208568,50.69091797
-93.75061567,32.93208568,49.81602859
-93.58073346,32.93208568,48.92866516
-93.41085124,32.93208568,47.96694183
-93.24096902,32.93208568,46.47642899
-93.07108681,32.93208568,45.50247955
-92.90120459,32.93208568,44.57763672
-92.73132237,32.93208568,41.70834732
-92.56144016,32.93208568,40.72502136
-92.39155794,32.93208568,39.48913574
-92.22167572,32.93208568,39.18639755
-92.05179351,32.93208568,38.61596298
-91.88191129,32.93208568,38.1516304
-91.71202907,32.93208568,37.7787056
-91.54214686,32.93208568,36.82051468
-91.37226464,32.93208568,36.62335968
-91.20238242,32.93208568,36.46874237
-91.03250021,32.93208568,35.569767
-90.86261799,32.93208568,35.42579269
-90.69273577,32.93208568,34.45013428
-90.52285356,32.93208568,34.27869797
-90.35297134,32.93208568,33.94023895
-90.18308912,32.93208568,33.36148453
-90.01320691,32.93208568,32.45982361
-89.84332469,32.93208568,30.34653854
-89.67344247,32.93208568,28.40027046
-89.50356026,32.93208568,26.11504745
-89.33367804,32.93208568,23.65606308
-89.16379582,32.93208568,21.51413918
-88.99391361,32.93208568,19.85884666
-88.82403139,32.93208568,18.60406876
-88.65414917,32.93208568,18.73611832
-88.48426696,32.93208568,19.29543686
-88.31438474,32.93208568,20.16826057
-88.14450252,32.93208568,20.92870331
-87.97462031,32.93208568,21.08263016
-87.80473809,32.93208568,21.3500576
-87.63485587,32.93208568,22.20270348
-87.46497366,32.93208568,22.32668877
-87.29509144,32.93208568,22.89069176
-87.12520922,32.93208568,26.04224968
-86.95532701,32.93208568,27.8625164
-86.78544479,32.93208568,29.58369637
-86.61556257,32.93208568,30.89260864
-86.44568036,32.93208568,31.98705673
-86.27579814,32.93208568,33.23429108
-86.10591592,32.93208568,33.64188766
-85.93603371,32.93208568,35.39847183
-85.76615149,32.93208568,34.39904022
-85.59626927,32.93208568,33.21102142
-85.42638706,32.93208568,32.30254745
-85.25650484,32.93208568,32.14617538
-85.08662262,32.93208568,32.21148682
-84.91674041,32.93208568,32.18336868
-84.74685819,32.93208568,30.85828209
-84.57697597,32.93208568,29.78102112
-84.40709376,32.93208568,29.2328968
-84.23721154,32.93208568,29.04452133
-84.06732932,32.93208568,28.87793922
-83.89744711,32.93208568,28.17978859
-83.72756489,32.93208568,28.26693344
-83.55768267,32.93208568,28.49892616
-83.38780046,32.93208568,28.69950294
-83.21791824,32.93208568,28.92251205
-83.04803602,32.93208568,29.15686226
-82.87815381,32.93208568,29.39223099
-82.70827159,32.93208568,30.05453873
-82.53838937,32.93208568,30.342453
-82.36850716,32.93208568,30.60432434
-82.19862494,32.93208568,30.83789063
-82.02874272,32.93208568,31.04287529
-81.85886051,32.93208568,31.29939079
-81.68897829,32.93208568,31.43929672
-81.51909607,32.93208568,31.55687904
-81.34921386,32.93208568,31.99305725
-81.17933164,32.93208568,32.09876633
-81.00944943,32.93208568,32.22594452
-80.83956721,32.93208568,33.76178741
-80.66968499,32.93208568,33.72777939
-80.49980278,32.93208568,33.68884659
-80.32992056,32.93208568,33.64601898
-100.7157866,32.76220346,38.64580154
-100.5459043,32.76220346,38.50841141
-100.3760221,32.76220346,38.26871872
-100.2061399,32.76220346,38.08746719
-100.0362577,32.76220346,37.89120483
-99.86637547,32.76220346,37.68325424
-99.69649325,32.76220346,37.46837997
-99.52661104,32.76220346,37.14694595
-99.35672882,32.76220346,36.94420242
-99.1868466,32.76220346,36.7599144
-99.01696439,32.76220346,36.60116196
-98.84708217,32.76220346,36.47295761
-98.67719995,32.76220346,36.37691498
-98.50731774,32.76220346,36.28522873
-98.33743552,32.76220346,36.24480438
-98.1675533,32.76220346,37.65864182
-97.99767109,32.76220346,37.49039459
-97.82778887,32.76220346,37.24969101
-97.65790666,32.76220346,36.69771194
-97.48802444,32.76220346,36.18333435
-97.31814222,32.76220346,35.5684166
-97.14826001,32.76220346,34.91837692
-96.97837779,32.76220346,34.35256958
-96.80849557,32.76220346,34.00190735
-96.63861336,32.76220346,34.29701996
-96.46873114,32.76220346,35.02523804
-96.29884892,32.76220346,36.07907104
-96.12896671,32.76220346,37.33314133
-95.95908449,32.76220346,39.42132187
-95.78920227,32.76220346,40.91572189
-95.61932006,32.76220346,41.97583771
-95.44943784,32.76220346,43.61625671
-95.27955562,32.76220346,45.31680679
-95.10967341,32.76220346,47.81561279
-94.93979119,32.76220346,49.28982925
-94.76990897,32.76220346,50.48077774
-94.60002676,32.76220346,51.30988693
-94.43014454,32.76220346,51.75738525
-94.26026232,32.76220346,51.82174301
-94.09038011,32.76220346,51.38827133
-93.92049789,32.76220346,50.82037735
-93.75061567,32.76220346,49.91807556
-93.58073346,32.76220346,48.98071289
-93.41085124,32.76220346,47.96361542
-93.24096902,32.76220346,46.38681793
-93.07108681,32.76220346,45.35771942
-92.90120459,32.76220346,44.38273621
-92.73132237,32.76220346,41.57549667
-92.56144016,32.76220346,40.58707809
-92.39155794,32.76220346,39.36547089
-92.22167572,32.76220346,39.05742645
-92.05179351,32.76220346,38.51658249
-91.88191129,32.76220346,38.09096527
-91.71202907,32.76220346,37.49798203
-91.54214686,32.76220346,37.1749115
-91.37226464,32.76220346,37.04834747
-91.20238242,32.76220346,36.97824097
-91.03250021,32.76220346,36.95130539
-90.86261799,32.76220346,36.9513855
-90.69273577,32.76220346,35.47079849
-90.52285356,32.76220346,35.50822067
-90.35297134,32.76220346,35.40946198
-90.18308912,32.76220346,35.09197998
-90.01320691,32.76220346,34.45792389
-89.84332469,32.76220346,32.72153091
-89.67344247,32.76220346,30.99313927
-89.50356026,32.76220346,28.89176559
-89.33367804,32.76220346,26.51215172
-89.16379582,32.76220346,24.42591476
-88.99391361,32.76220346,22.7476902
-88.82403139,32.76220346,21.32498741
-88.65414917,32.76220346,20.92086792
-88.48426696,32.76220346,21.09708595
-88.31438474,32.76220346,21.61051369
-88.14450252,32.76220346,22.10173607
-87.97462031,32.76220346,22.04053879
-87.80473809,32.76220346,22.40404701
-87.63485587,32.76220346,22.75697327
-87.46497366,32.76220346,23.23209953
-87.29509144,32.76220346,23.97493935
-87.12520922,32.76220346,28.00628853
-86.95532701,32.76220346,29.31695366
-86.78544479,32.76220346,30.48660278
-86.61556257,32.76220346,31.40161324
-86.44568036,32.76220346,32.08174515
-86.27579814,32.76220346,32.82117462
-86.10591592,32.76220346,33.1540451
-85.93603371,32.76220346,34.48246765
-85.76615149,32.76220346,34.10982132
-85.59626927,32.76220346,33.55789185
-85.42638706,32.76220346,32.52270126
-85.25650484,32.76220346,32.35385132
-85.08662262,32.76220346,32.34019852
-84.91674041,32.76220346,32.30456543
-84.74685819,32.76220346,32.14690399
-84.57697597,32.76220346,32.06363297
-84.40709376,32.76220346,30.02024651
-84.23721154,32.76220346,29.73888397
-84.06732932,32.76220346,29.55947876
-83.89744711,32.76220346,28.77388382
-83.72756489,32.76220346,28.81496429
-83.55768267,32.76220346,28.96396637
-83.38780046,32.76220346,29.10185814
-83.21791824,32.76220346,29.25865364
-83.04803602,32.76220346,29.42602539
-82.87815381,32.76220346,29.59664917
-82.70827159,32.76220346,33.08234787
-82.53838937,32.76220346,33.28013611
-82.36850716,32.76220346,30.56878471
-82.19862494,32.76220346,30.76988411
-82.02874272,32.76220346,30.9502697
-81.85886051,32.76220346,31.18192863
-81.68897829,32.76220346,34.6595192
-81.51909607,32.76220346,31.42242241
-81.34921386,32.76220346,31.51604652
-81.17933164,32.76220346,34.41625977
-81.00944943,32.76220346,34.47620392
-80.83956721,32.76220346,32.15393829
-80.66968499,32.76220346,33.68937683
-80.49980278,32.76220346,33.65560532
-80.32992056,32.76220346,35.46873856
-100.7157866,32.59232124,39.59444809
-100.5459043,32.59232124,39.50798416
-100.3760221,32.59232124,39.34423447
-100.2061399,32.59232124,39.21154022
-100.0362577,32.59232124,39.06031418
-99.86637547,32.59232124,38.89184952
-99.69649325,32.59232124,38.70854568
-99.52661104,32.59232124,38.41370773
-99.35672882,32.59232124,38.21068192
-99.1868466,32.59232124,38.00849152
-99.01696439,32.59232124,37.81193542
-98.84708217,32.59232124,37.62453079
-98.67719995,32.59232124,37.44754791
-98.50731774,32.59232124,37.19654465
-98.33743552,32.59232124,38.55530167
-98.1675533,32.59232124,38.29790497
-97.99767109,32.59232124,37.99390793
-97.82778887,32.59232124,37.62348938
-97.65790666,32.59232124,36.90902328
-97.48802444,32.59232124,36.3226738
-97.31814222,32.59232124,35.67544174
-97.14826001,32.59232124,35.03224945
-96.97837779,32.59232124,34.50093079
-96.80849557,32.59232124,34.20013428
-96.63861336,32.59232124,34.47066879
-96.46873114,32.59232124,35.13261032
-96.29884892,32.59232124,36.11399841
-96.12896671,32.59232124,37.31906128
-95.95908449,32.59232124,39.39210892
-95.78920227,32.59232124,40.90179825
-95.61932006,32.59232124,41.94239426
-95.44943784,32.59232124,43.59800339
-95.27955562,32.59232124,45.29955673
-95.10967341,32.59232124,47.77160263
-94.93979119,32.59232124,49.21762085
-94.76990897,32.59232124,50.38277435
-94.60002676,32.59232124,51.25762939
-94.43014454,32.59232124,51.64871979
-94.26026232,32.59232124,51.71667862
-94.09038011,32.59232124,51.28873825
-93.92049789,32.59232124,50.61525726
-93.75061567,32.59232124,49.79735184
-93.58073346,32.59232124,48.84087372
-93.41085124,32.59232124,47.7971344
-93.24096902,32.59232124,46.17113495
-93.07108681,32.59232124,45.10707474
-92.90120459,32.59232124,44.09851074
-92.73132237,32.59232124,41.35653687
-92.56144016,32.59232124,40.37693787
-92.39155794,32.59232124,39.18356705
-92.22167572,32.59232124,38.62957001
-92.05179351,32.59232124,38.12247086
-91.88191129,32.59232124,37.74026489
-91.71202907,32.59232124,37.46832657
-91.54214686,32.59232124,37.23877335
-91.37226464,32.59232124,37.18861008
-91.20238242,32.59232124,37.20967484
-91.03250021,32.59232124,37.29275894
-90.86261799,32.59232124,37.42694855
-90.69273577,32.59232124,36.43967819
-90.52285356,32.59232124,36.7036972
-90.35297134,32.59232124,36.8710289
-90.18308912,32.59232124,36.84555054
-90.01320691,32.59232124,36.5053978
-89.84332469,32.59232124,35.16176224
-89.67344247,32.59232124,33.64820099
-89.50356026,32.59232124,31.72490883
-89.33367804,32.59232124,29.58620644
-89.16379582,32.59232124,27.4226799
-88.99391361,32.59232124,25.70030785
-88.82403139,32.59232124,24.01974297
-88.65414917,32.59232124,23.49575996
-88.48426696,32.59232124,22.93137169
-88.31438474,32.59232124,23.13995552
-88.14450252,32.59232124,23.40628433
-87.97462031,32.59232124,23.1610508
-87.80473809,32.59232124,23.65700912
-87.63485587,32.59232124,24.15415764
-87.46497366,32.59232124,24.76534271
-87.29509144,32.59232124,25.69984055
-87.12520922,32.59232124,29.55513954
-86.95532701,32.59232124,30.53093338
-86.78544479,32.59232124,31.32231903
-86.61556257,32.59232124,31.86069298
-86.44568036,32.59232124,32.2025528
-86.27579814,32.59232124,32.61894226
-86.10591592,32.59232124,34.08713913
-85.93603371,32.59232124,34.09573746
-85.76615149,32.59232124,33.93130112
-85.59626927,32.59232124,33.63113403
-85.42638706,32.59232124,32.69699097
-85.25650484,32.59232124,32.53958511
-85.08662262,32.59232124,32.45917511
-84.91674041,32.59232124,32.37998962
-84.74685819,32.59232124,31.70583344
-84.57697597,32.59232124,32.3874588
-84.40709376,32.59232124,29.6762085
-84.23721154,32.59232124,30.37051773
-84.06732932,32.59232124,30.20770073
-83.89744711,32.59232124,30.09895897
-83.72756489,32.59232124,29.39108849
-83.55768267,32.59232124,29.46643066
-83.38780046,32.59232124,29.54667473
-83.21791824,32.59232124,29.64225388
-83.04803602,32.59232124,29.74752045
-82.87815381,32.59232124,29.85767555
-82.70827159,32.59232124,33.12987137
-82.53838937,32.59232124,33.294384
-82.36850716,32.59232124,33.4424057
-82.19862494,32.59232124,33.5737648
-82.02874272,32.59232124,33.68887711
-81.85886051,32.59232124,34.5867424
-81.68897829,32.59232124,34.68597412
-81.51909607,32.59232124,33.97826385
-81.34921386,32.59232124,31.41012192
-81.17933164,32.59232124,34.36128998
-81.00944943,32.59232124,34.42397308
-80.83956721,32.59232124,34.45727921
-100.7157866,32.42243903,41.03656006
-100.5459043,32.42243903,41.02908325
-100.3760221,32.42243903,40.98287964
-100.2061399,32.42243903,40.92504501
-100.0362577,32.42243903,40.84289169
-99.86637547,32.42243903,40.73458099
-99.69649325,32.42243903,40.59891891
-99.52661104,32.42243903,40.3435173
-99.35672882,32.42243903,40.13970566
-99.1868466,32.42243903,39.9109726
-99.01696439,32.42243903,39.65955734
-98.84708217,32.42243903,39.3877449
-98.67719995,32.42243903,39.09730148
-98.50731774,32.42243903,40.16625214
-98.33743552,32.42243903,39.78145981
-98.1675533,32.42243903,39.36169815
-97.99767109,32.42243903,38.89902878
-97.82778887,32.42243903,38.38653183
-97.65790666,32.42243903,37.52147293
-97.48802444,32.42243903,36.89661026
